Make,Year,Condition,Mileage,Price
BMW,2012,Used,108989,16888
Jeep,2006,Used,84759,11300
Nissan,2024,New,2,22385
Ford,2023,New,41,63285
Chevrolet,2024,New,2,23427
Lincoln,2023,New,2895,90192
Porsche,1999,Used,59514,9995
Mercedes-Benz,2024,Used,4309,56999
Chevrolet,2024,New,5,50195
RAM,2024,New,10,63038
Tesla,2017,Used,53318,25988
Lexus,2024,New,0,58880
Subaru,2024,New,5,37997
Mercedes-Benz,2024,New,38,81743
Toyota,2011,Used,183689,19500
Nissan,2021,Used,46991,27991
Acura,2024,New,32,59000
Volkswagen,2022,Used,24449,39423
Honda,2024,New,5,43160
BMW,2020,Used,57509,26571
Audi,2022,Used,35120,27951
RAM,2024,New,10,62618
Honda,2024,New,5,35315
Cadillac,2016,Used,57508,25988
Nissan,2024,New,0,30245
Alfa,2024,New,30,43476
Nissan,2018,Used,152039,8999
Chevrolet,2021,Certified,51234,20500
Ford,2024,New,22,53518
Kia,2021,Used,82315,18195
Nissan,2012,Used,103536,9800
Jeep,2024,New,10,49635
Honda,2024,New,2,42705
Lincoln,2021,Used,39068,37995
Nissan,2024,New,13,30396
Chevrolet,2006,Used,76501,7790
Jeep,2021,Used,48460,22896
Chevrolet,2024,New,2,28296
Honda,2025,New,6,50950
Honda,2021,Used,23098,33738
Acura,2024,New,1,59000
Jeep,2024,New,10,43139
Nissan,2024,New,10,34615
Ford,2024,New,2412,39578
Jeep,2022,Used,12434,36998
Kia,2024,New,11,29490
Kia,2019,Used,47245,18000
Chevrolet,1990,Used,162475,17990
Mercedes-Benz,2019,Used,73637,44295
RAM,2022,Used,25508,39999
RAM,2024,New,1,40393
Lexus,2002,Used,122839,6690
Genesis,2023,Used,8248,51800
Honda,2023,Certified,5581,40400
Ford,2023,Used,33823,41998
Hyundai,2016,Used,66667,14775
Nissan,2015,Used,88886,16177
Lexus,2008,Used,131268,9888
Lexus,2021,Used,37636,28995
GMC,2024,New,3,76995
Chevrolet,2024,New,5,29551
Volvo,2024,New,2254,62021
Buick,2019,Used,9245,34998
Chevrolet,2020,Used,33592,19998
Chevrolet,2023,Used,11173,68833
Nissan,2006,Used,36571,19800
Nissan,2024,New,2,28385
Pontiac,2006,Used,10648,14950
Bentley,2023,Used,11568,238800
Maserati,2011,Used,13741,32900
Lexus,2016,Used,57254,29495
Honda,2024,New,5,42160
Kia,2024,New,11,19993
Ford,2020,Certified,44358,29998
INFINITI,2017,Used,111586,17995
Cadillac,2023,Used,11389,46888
Jeep,2020,Certified,51737,35994
Honda,2017,Used,66510,20998
Chevrolet,2019,Used,54893,28994
FIAT,2014,Used,49417,8995
Mitsubishi,2011,Used,143194,5799
Toyota,2017,Used,73346,26998
Jeep,2016,Used,73660,20395
Lexus,2016,Used,67729,49987
Toyota,2024,New,0,64838
Honda,2024,New,8,43953
Toyota,2010,Used,160961,8391
Ford,2020,Used,89703,20795
Chevrolet,2023,Used,8502,72569
Dodge,2024,New,11,41590
RAM,2024,New,13,57670
Honda,2019,Used,61327,30994
Mercury,1995,Used,60857,7499
Jeep,2018,Used,66956,32759
Dodge,2021,Used,47141,40076
Kia,2024,New,11,33600
Ford,2024,New,2393,42389
Acura,2007,Used,66665,13995
Ford,2005,Used,7938,29800
Toyota,2024,New,0,56248
Hyundai,2022,Used,6900,18000
Tesla,2020,Used,46410,25659
Nissan,2024,New,7,26766
Nissan,2019,Used,84605,15995
Nissan,2016,Used,72860,12997
Toyota,2013,Used,146529,12499
Chevrolet,2024,New,8,30500
Nissan,2024,New,10,30730
Jeep,2021,Certified,22565,21636
Chevrolet,2020,Used,31671,28555
Tesla,2018,Used,70257,23907
Ford,2022,Used,25114,41500
Dodge,2019,Used,68861,26991
Audi,2023,New,12,138185
Nissan,2024,New,10,35325
Jeep,2023,Used,12627,40999
Lexus,2015,Used,54445,26985
Honda,2015,Used,102254,14995
INFINITI,2020,Used,44213,23800
Jeep,2024,New,12,43185
Tesla,2017,Used,144069,27995
Lincoln,2020,Certified,16927,29995
Kia,2024,New,8,26663
Jeep,2024,New,10,40303
Cadillac,2024,New,3,60145
Chevrolet,2017,Used,107081,27895
Porsche,2021,Used,26442,44993
Chevrolet,2019,Used,18065,82900
BMW,2013,Used,86035,22888
RAM,2024,New,10,62500
Toyota,2023,New,5,41374
Audi,2024,New,10,83435
Chevrolet,2017,Used,116686,12896
Mitsubishi,1999,Used,81284,14490
Genesis,2023,Used,6995,49995
RAM,2024,New,12,61142
Mercedes-Benz,2004,Used,63756,11500
Cadillac,2019,Used,44907,22695
Kia,2021,Used,42334,17991
Honda,2024,New,5,46375
Ford,2014,Used,135113,8900
GMC,2020,Used,44445,25388
Ford,2024,New,16,51000
Mazda,2019,Used,22055,22495
Nissan,2024,New,0,25225
Honda,2012,Used,232662,6633
Dodge,2022,Used,64459,25000
Jeep,2020,Used,33146,19500
Chevrolet,2024,New,5,24496
Nissan,2024,New,10,29485
Chevrolet,2014,Used,79794,15995
Jeep,2024,New,5,55065
Chevrolet,2024,New,3,23885
Chevrolet,2024,New,10,49690
Nissan,2019,Used,90131,11995
Audi,2022,Used,16912,41000
Kia,2024,New,11,24110
Lincoln,2020,Used,49987,39990
Cadillac,2024,New,2,70745
Ford,2023,New,18,57000
Tesla,2023,Used,11945,28746
Subaru,2024,New,6,33989
Ford,2014,Used,108069,8595
Lexus,2017,Used,37769,27880
Toyota,2021,Used,63139,22000
Mercedes-Benz,2023,New,5,44067
Audi,2023,Used,2749,83747
Ford,2021,Used,50294,17986
Jeep,2024,New,10,28811
Nissan,2018,Used,57577,32950
Subaru,2024,New,3,30246
Lincoln,2013,Used,81213,11995
Mercedes-Benz,2023,New,5,119395
Jeep,2024,New,8,55455
Nissan,2024,New,0,30822
Nissan,2018,Used,71672,16995
Porsche,2021,Certified,33334,64800
Subaru,2024,New,5,33304
Chevrolet,2019,Used,67140,17998
Ford,2014,Used,107718,10990
Chevrolet,2020,Certified,40064,19804
BMW,2007,Used,60925,25995
GMC,2021,Used,18448,66529
Subaru,2024,New,3,48090
Mercedes-Benz,2016,Used,49318,66800
McLaren,2016,Used,6305,225732
Genesis,2023,Used,1139,88559
BMW,2022,Used,31212,33250
Chevrolet,2020,Used,76875,17900
Ford,2024,New,3,35085
BMW,2023,Certified,13952,43997
BMW,2021,Certified,29194,40488
Acura,2013,Used,97743,14192
BMW,2006,Used,21184,31985
Nissan,2015,Used,67012,13499
GMC,2020,Used,25270,21869
Dodge,2013,Used,137391,13995
Audi,2019,Used,16781,24490
Ferrari,2007,Used,19248,149800
Scion,2015,Used,72188,14395
Nissan,2019,Used,28178,25792
Audi,2018,Used,76000,23990
BMW,2015,Used,105130,17995
Hyundai,2022,Certified,35816,23700
Jeep,2024,New,9,32585
Ford,2017,Used,95274,11945
Lexus,2014,Used,105824,27995
Chrysler,2021,Used,61948,24074
Mercedes-Benz,2023,New,25,44036
Mazda,2024,New,10,33023
Subaru,2024,New,5,38150
Dodge,2014,Used,129494,14603
Ford,2020,Certified,17041,36995
INFINITI,2024,New,9,84610
Ford,2024,New,3,59810
Mitsubishi,1997,Used,116823,21800
Ford,2024,New,15,38840
RAM,2024,New,10,55652
Lexus,2008,Used,190232,11795
Jeep,2024,New,0,63475
Ford,2018,Used,60296,14880
Kia,2024,New,11,43286
BMW,2023,New,7841,76015
Kia,2024,New,46,24290
Kia,2024,New,4,25902
Subaru,2024,New,6,34399
Chevrolet,2024,New,3,24383
BMW,2021,Used,17786,37989
Chevrolet,2017,Used,57142,18993
Lexus,2015,Used,85749,19995
Hummer,2005,Used,85940,21995
INFINITI,2024,New,5,72205
Hyundai,2024,New,5,40470
Mitsubishi,2005,Used,133400,7500
Ford,2024,New,1,52210
Mazda,2019,Used,26536,25637
Lincoln,2021,Used,18846,49914
Jeep,2024,New,10,37017
RAM,2024,New,,51698
Ford,2023,New,18,58085
Nissan,2023,Used,10248,49949
BMW,2023,Used,19667,73400
Jeep,2024,New,2,49545
Hyundai,2020,Used,26561,24998
Jeep,2020,Used,24665,34380
Nissan,2024,New,1,50100
Mercedes-Benz,2024,New,1915,55265
Ford,2022,Certified,32147,25700
Audi,2015,Used,97000,22500
Nissan,2020,Used,32849,35995
Chevrolet,2019,Used,8815,63995
Maserati,2022,Used,44465,44999
Ford,2024,New,5,65570
Lincoln,2015,Used,69677,16995
Chevrolet,2017,Used,92380,8995
BMW,2023,Used,6589,129981
Buick,2016,Used,50314,17900
Chevrolet,2024,New,110,30785
Honda,2024,New,6,30005
Nissan,2020,Used,31068,22499
Honda,2024,New,8,43953
Chevrolet,2024,New,5,25585
Ford,2020,Used,59157,23998
Honda,2021,Used,9779,30590
Volvo,2024,New,0,67530
Jeep,2023,New,10,40439
Jeep,2024,New,11,42058
Hyundai,2024,New,1,46755
Polestar,2022,Used,25406,26978
Honda,2024,New,5,43160
Tesla,2018,Used,87198,18995
Ford,2014,Used,85791,8999
BMW,2021,Used,62792,64980
Ford,2024,New,3,58981
Ford,2019,Used,12264,34995
Ford,2021,Used,19922,31931
Ford,2024,New,1335,36050
Jeep,2023,New,29,62608
Cadillac,2024,New,332,65760
Mercedes-Benz,2016,Used,59386,71995
Lincoln,2024,New,3,71085
Chevrolet,1994,Used,78277,11950
Volkswagen,2024,Used,4072,26693
Kia,2022,Used,26040,34000
Ford,2016,Used,44182,34500
Jeep,2024,New,10,40122
Mercedes-Benz,2024,New,14,158505
Ford,2017,Used,121619,13995
Volvo,2024,New,0,55625
Chevrolet,2021,Certified,34662,32971
Honda,2019,Used,39047,28477
Audi,2021,Used,28925,40999
Porsche,2014,Used,18941,56888
Ford,2024,New,3,39010
Alfa,2021,Used,9807,24800
BMW,2021,Used,46321,67650
Ford,2023,Used,9764,24500
BMW,2021,Used,29356,49979
Chevrolet,2022,Used,65763,42995
Subaru,2024,New,6,36669
BMW,2013,Used,63400,24995
Jeep,2019,Used,72045,23896
Jeep,2022,Used,16000,31823
Subaru,2024,New,6,35285
Cadillac,2024,New,6,66590
Jeep,2024,New,0,41707
Ford,2023,New,0,51250
Toyota,2019,Used,49204,20668
Audi,2023,Used,7883,75599
Jeep,2024,New,,32403
Porsche,2020,Certified,33081,42994
Honda,2024,New,5,35315
Nissan,2020,Used,52329,23972
Volkswagen,2023,Used,3700,26998
Jeep,2018,Used,31147,21330
BMW,2020,Used,65946,24500
Bentley,2018,Used,59950,82900
Mercedes-Benz,2024,New,2639,78255
Jeep,2024,New,10,36001
Toyota,2024,New,3,54087
Lamborghini,2022,Used,2691,399800
Ford,2020,Used,17810,21914
Nissan,2022,Used,11552,27899
Mercedes-Benz,2023,New,8,60583
Nissan,2021,Used,56016,21245
Nissan,2023,Used,10096,31552
Land,2020,Used,43172,26832
Subaru,2024,New,5,29668
INFINITI,2024,New,9,47497
Nissan,2024,New,2,69603
Honda,2019,Used,39502,24244
Toyota,2024,New,4,67134
Toyota,2005,Used,56400,11950
Aston,2002,Used,22916,49990
RAM,2015,Used,95804,19995
Mercedes-Benz,2024,New,21,62906
Toyota,2023,Used,28800,31777
MINI,2012,Used,62120,13990
Alfa,2024,New,50,51210
Audi,2013,Used,88431,13495
Jeep,2024,New,0,53135
Chevrolet,1971,Used,32695,32754
Tesla,2018,Used,67230,23995
Volkswagen,2024,New,8,32601
BMW,2014,Used,92202,7777
Kia,2023,New,13346,36535
RAM,2023,Used,3772,62888
Volkswagen,2024,New,7,38379
Chrysler,2024,New,1977,43240
Jeep,2024,New,4,68797
Audi,2023,Certified,3714,47444
Chevrolet,1991,Used,33227,21800
Honda,2018,Used,58883,28452
RAM,2024,New,19,63575
Jeep,2014,Used,41763,17995
Kia,2017,Used,41289,18999
Land,2024,New,14,58768
BMW,2024,New,15,163395
Audi,2023,Used,7986,67874
Honda,2024,New,,43160
Toyota,2020,Used,103820,19495
Cadillac,2019,Used,45456,26900
GMC,2021,Certified,28365,25975
Lexus,2024,New,0,58114
Kia,2023,New,10,43999
Kia,2023,Used,18234,23479
Ford,2024,New,4,45522
BMW,2024,Used,5265,55595
Kia,2023,New,28,39232
Mazda,2021,Used,32337,28475
Jeep,2024,New,10,49854
Chevrolet,2019,Used,50850,16027
Ford,2024,New,1426,39442
Volvo,2024,New,12,48245
Ford,2024,New,7,54190
Volkswagen,2024,New,5,25101
Honda,2010,Used,115296,9799
Mercedes-Benz,2023,New,18,58634
Volkswagen,2024,New,26,32222
Subaru,2024,New,6,38972
Porsche,2011,Used,132792,12991
Lexus,2015,Used,71073,17950
Mercedes-Benz,2015,Used,94853,16850
Maserati,2024,New,44,118595
Volkswagen,2016,Used,106040,10547
INFINITI,2019,Used,51508,27990
Toyota,2016,Used,144116,21896
Nissan,2020,Used,37765,16995
BMW,2023,Used,11492,47799
BMW,2024,New,3,63560
Lexus,2007,Used,98090,14995
Lexus,2007,Used,92378,14000
Toyota,1997,Used,28403,179800
INFINITI,2024,New,7,92410
Tesla,2020,Used,55206,25479
Kia,2024,New,5,30198
Ford,2024,Used,800,64495
Mercedes-Benz,2023,New,5,53968
Acura,2021,Used,15716,32800
Ford,2024,New,17,37445
Volvo,2024,New,0,51655
Fisker,2023,Used,3262,47998
Cadillac,2019,Used,36275,25550
Buick,2024,Certified,2445,30250
Jeep,2024,New,,35191
Nissan,2021,Used,45205,23586
Lexus,2017,Used,103707,21498
Chevrolet,2024,New,3,25849
Chevrolet,2021,Used,22106,19835
Chevrolet,2016,Used,120102,8499
Jeep,2024,New,0,49786
Toyota,2024,New,5,45744
Honda,2024,New,4,36183
Cadillac,2014,Used,108426,13314
Subaru,2021,Certified,19966,23955
Nissan,2021,Used,27108,25699
BMW,2020,Used,31852,28979
Toyota,2023,Certified,20430,25888
INFINITI,2017,Used,59163,18190
Kia,2024,New,4,43633
INFINITI,2021,Used,7902,37546
Kia,2015,Used,127600,7999
Acura,2017,Used,91671,19850
Cadillac,2024,New,3,76560
Subaru,2024,New,6,39461
Chevrolet,2024,New,3,25080
Ferrari,2023,Certified,270,269999
Chevrolet,2019,Used,76850,39499
Chevrolet,2024,New,5,27999
Jeep,2010,Used,100408,7500
Jeep,2024,New,6,41785
Chevrolet,2024,New,5,31501
Porsche,2023,Certified,6318,59482
GMC,2024,New,5,31376
Cadillac,2024,New,0,65115
Ford,2024,New,17,47702
Chevrolet,2024,New,3,27590
Cadillac,2020,Used,44046,24850
Subaru,2021,Certified,22064,24499
Chevrolet,2024,New,2,43610
Lincoln,2021,Used,21655,52974
Lexus,2016,Used,57359,25999
Alfa,2024,New,14,47790
Dodge,2018,Certified,22458,29836
Chevrolet,2024,New,1,33475
Cadillac,2024,New,3,67765
Audi,2024,New,10,63990
Audi,2021,Used,41258,31479
Nissan,2024,New,6,25897
Kia,2024,New,12,43701
Kia,2024,New,12,43286
Toyota,2024,New,0,42034
Jeep,2024,New,5,35984
Volkswagen,2024,New,10,28429
Bentley,2022,Used,15939,166991
GMC,2019,Certified,37936,21871
Toyota,2024,New,0,62218
Ford,2023,New,2,46606
Jeep,2024,New,12,25412
Chevrolet,2024,New,5217,28475
Jeep,2024,New,8,42700
INFINITI,2004,Used,179753,4990
Chevrolet,2024,New,7,42695
Tesla,2016,Used,58644,32000
Chevrolet,2016,Used,147785,24977
Nissan,2024,New,2,22539
Nissan,2023,Used,26398,21858
RAM,2024,New,,53069
Chevrolet,2019,Used,80895,12700
Lexus,2008,Used,104194,9900
Volvo,2024,New,9,66370
Jeep,2024,New,10,36265
Mercedes-Benz,2016,Used,88053,17219
BMW,2023,Used,11753,51351
Jeep,2024,New,12,41997
Nissan,2024,New,2,27454
Jeep,2024,New,9,52236
Rolls-Royce,2018,Certified,12014,228800
Cadillac,2015,Used,80856,29989
Chrysler,2024,New,0,40693
INFINITI,2011,Used,142476,5999
Nissan,2023,New,5,57594
GMC,2015,Used,155780,19499
Cadillac,2008,Used,51886,12950
GMC,2007,Used,151576,12900
Nissan,2022,Used,19564,26599
BMW,2012,Used,101580,18995
Chevrolet,2010,Used,135030,9990
Subaru,2024,New,6,35285
Chevrolet,2019,Certified,43745,18098
Volkswagen,2024,New,4,32016
Ford,2021,Used,4998,21567
Ford,2023,New,10,47399
Chevrolet,2024,New,2,23657
INFINITI,2009,Used,68885,12995
Toyota,2021,Used,48165,26810
Ford,2023,New,49,62215
Jeep,2024,New,0,48545
Cadillac,2024,New,23,80180
Land,2008,Used,33719,12900
Toyota,2022,Used,26392,41995
Toyota,2024,New,0,47593
Cadillac,1974,Used,20914,39995
Ford,2017,Used,62142,19495
Audi,2020,Used,32940,53888
GMC,2017,Used,46880,28977
Nissan,2022,Used,22801,29995
Mercedes-Benz,2022,Used,25026,78994
Acura,2010,Used,150927,8945
RAM,2018,Used,133664,19995
Nissan,2020,Used,71117,17495
Jeep,2024,New,10,42708
BMW,2020,Used,31351,42888
Subaru,2024,New,3,37997
Subaru,2024,New,5,44389
Tesla,2020,Used,38909,50800
Honda,2016,Used,87537,23998
BMW,2023,Certified,14269,46997
Ford,2023,New,42,72385
Subaru,2024,New,9,31403
Lexus,2024,New,5,68900
Mercedes-Benz,2015,Used,71183,12995
Jeep,2024,New,10,52614
Kia,2024,New,11,38462
BMW,2024,New,17,134045
Jeep,2020,Used,58390,23600
Jaguar,2009,Used,199403,4799
RAM,2024,New,5,52733
Subaru,2023,Used,16975,27989
Chevrolet,2021,Certified,32100,22900
Ford,2023,Used,4475,29195
Honda,2024,New,35,50960
Ford,2023,New,61,63617
Volkswagen,2013,Used,152360,8950
Ford,2024,New,0,54200
Jeep,2024,New,0,44675
Mercedes-Benz,2024,New,5,62390
Chevrolet,2019,Certified,43676,26971
BMW,2024,New,10,46245
Ford,2024,New,3,34465
Chevrolet,2014,Used,108955,12985
Mazda,2012,Used,99303,12998
Subaru,2024,New,1,37032
Chevrolet,2024,New,2,24185
Kia,2024,New,12,44333
Volkswagen,2021,Used,22763,28376
Nissan,2024,New,10,29485
Toyota,2015,Used,91655,13980
Jeep,2024,New,11,32233
Chevrolet,1989,Used,71235,17980
Saab,2005,Used,109301,13800
Hyundai,2024,New,12,52768
Ford,2013,Used,102363,11999
Nissan,2024,New,3,24997
Jeep,2024,New,9,63689
Chevrolet,2023,New,6,44372
Lexus,2020,Used,33811,34988
Dodge,2023,Used,1561,60654
Jeep,2024,New,10,46017
Honda,2024,New,1,37510
Subaru,2024,New,3,36408
Toyota,2007,Used,62856,22900
Cadillac,2020,Used,39037,31873
Subaru,2021,Certified,25899,23544
Ford,2024,New,4,61610
Kia,2024,New,4,31100
Tesla,2021,Used,50439,31490
Honda,2025,New,5,51255
Hyundai,2024,New,6,39805
Jeep,2015,Used,66250,15700
Cadillac,2020,Used,36045,28538
Volkswagen,2024,New,8,31146
Ford,2023,New,10,64490
Honda,2024,New,6,34860
BMW,2021,Used,20511,31491
Nissan,2024,New,3,28451
Cadillac,2019,Used,60731,27509
Jeep,2021,Used,12037,34998
Porsche,2015,Used,18378,78994
Nissan,2023,Used,8495,28479
Chevrolet,2013,Used,39589,8867
Hyundai,2024,New,11,40120
Chrysler,2022,Certified,64738,27990
RAM,2024,New,37,59470
GMC,2024,New,3,32000
Jeep,2021,Used,35726,25998
Mercedes-Benz,2024,New,0,66085
Chevrolet,1972,Used,64800,37500
BMW,2020,Used,15870,56888
Chevrolet,2024,New,8,47095
Honda,2018,Used,43712,18499
Chevrolet,2024,New,4,32395
Ferrari,2023,Certified,285,329999
Lexus,2024,New,0,68450
Chevrolet,2023,Used,32558,29588
Mazda,2024,New,10,31927
Jeep,2024,New,8,46647
Kia,2023,Used,11087,22625
Jeep,2021,Used,40424,21500
Nissan,2019,Used,28178,25792
Subaru,2017,Used,48638,31995
Nissan,2024,New,3,24550
Chrysler,2022,Certified,31592,28995
Volkswagen,2024,New,11,32114
GMC,2022,Used,4371,115000
GMC,2017,Used,48692,20487
Mercedes-Benz,2024,New,5,70619
Chevrolet,2019,Used,45047,31998
Chevrolet,2024,New,1,24845
Kia,2024,New,11,42034
Honda,2011,Used,98909,11599
Jeep,2023,Used,2209,30399
Cadillac,2019,Used,67590,44800
INFINITI,2010,Used,126529,10490
Land,2020,Used,44195,24980
RAM,2022,Certified,10932,57894
Dodge,2023,New,500,31487
Chevrolet,2024,New,5,29551
Honda,2021,Used,19306,27775
Mercedes-Benz,2024,New,8,81617
Chevrolet,2015,Used,77301,27975
Jeep,2015,Used,170022,8977
Kia,2019,Used,69426,20395
Buick,2024,New,,27185
Ford,2016,Used,116359,14900
Jeep,2024,New,1,45299
RAM,2024,New,,84999
Ford,2024,New,2,38163
INFINITI,2024,New,7,49997
Subaru,2024,New,5,31216
Lincoln,2015,Used,137214,9438
Buick,2023,New,3,33690
Jeep,2020,Used,44413,20989
Cadillac,2017,Used,19333,43648
Mercedes-Benz,2023,Certified,2843,84993
Ferrari,2023,Used,393,479995
Land,2020,Used,22469,68595
Audi,2021,Used,57532,26000
Subaru,2024,New,5,45316
Mercedes-Benz,2024,Used,200,199800
Mercedes-Benz,2023,Certified,4298,58292
RAM,2022,Used,18567,44990
Kia,2024,New,34,36190
Lincoln,2019,Used,70182,39544
Ferrari,2006,Used,28181,94498
Subaru,2020,Certified,30730,25000
Saturn,2008,Used,136373,5891
Chevrolet,2017,Used,33540,18899
Chevrolet,2021,Used,7766,27314
Audi,2024,New,10,64740
Nissan,2024,New,5,54645
Honda,2024,New,5,43160
Volkswagen,2024,New,5,34379
Ford,2017,Used,93916,19499
Lexus,2010,Used,143585,17990
Toyota,2010,Used,157183,14950
Subaru,2006,Used,113400,6995
Nissan,2024,New,2,29597
Chevrolet,2024,New,3,24322
Tesla,2022,Used,54097,24941
Mercedes-Benz,2024,New,6,72525
Ford,2019,Certified,37422,24735
Lexus,2022,Used,11633,56888
Kia,2024,New,7,23585
Volvo,2024,New,0,69180
Jeep,2024,New,,40512
Toyota,2023,Used,6022,34995
Maserati,2024,New,19,90080
Honda,2012,Used,129561,11926
Dodge,2024,New,10,39648
BMW,2024,New,10,47095
Toyota,2012,Used,78422,15900
Ford,2024,New,6,63425
Nissan,2019,Used,34515,20997
Toyota,2024,New,0,31024
Chevrolet,2024,New,2,27695
BMW,2015,Used,72764,10990
Mercedes-Benz,2016,Used,75221,24995
Mercedes-Benz,2022,Used,5975,46899
Lincoln,2020,Used,30376,41972
BMW,2024,New,11,59670
Ford,2022,Used,45070,18000
Nissan,2024,New,3,35975
Tesla,2017,Used,55341,32960
Porsche,2006,Used,60073,20795
Nissan,2024,New,1,34080
Chevrolet,2024,New,3,27195
Alfa,2020,Used,28417,23485
Toyota,2024,New,0,65450
Hyundai,2023,Used,6274,31297
Mercedes-Benz,2023,New,19,42905
Ford,2024,New,6,59938
Chevrolet,2024,New,0,48295
Chevrolet,2024,New,1,30390
Honda,2022,Used,13044,35449
Jeep,2021,Used,15943,124800
Ford,2024,New,2,55265
Hyundai,2023,Used,21896,21900
Chevrolet,2015,Used,80726,6995
Ford,2012,Used,146772,6795
Jeep,2023,New,10,40439
Kia,2023,New,15,40895
Audi,2018,Used,65155,29750
Dodge,2023,New,8,27900
Subaru,2019,Used,60800,19800
Tesla,2019,Used,74736,22495
BMW,2022,Certified,37015,46488
Jeep,2020,Used,37169,20800
Chevrolet,2018,Used,68846,19995
Subaru,2024,New,5,31216
Jeep,2024,New,27,40428
Ford,2024,New,6,53815
Volkswagen,2013,Used,101381,10486
Hyundai,2024,New,9,47500
Tesla,2021,Used,33769,29990
Ford,2014,Used,130185,9995
Jeep,2024,New,0,56057
Mercedes-Benz,2024,Certified,1929,64575
Ford,2020,Used,80172,29895
Honda,2024,New,4,42015
Honda,2024,New,5,47305
Mercedes-Benz,2005,Used,48901,54995
Audi,2017,Used,69723,17495
Nissan,2023,Certified,10275,34297
Honda,2019,Used,67771,25950
Jeep,2015,Certified,61303,15000
Mercedes-Benz,2021,Certified,32037,31590
Jeep,2024,New,8,47375
BMW,2021,Certified,27068,32995
INFINITI,2023,Used,2205,63249
Jeep,2024,New,9,28185
Ford,2015,Used,95726,12977
Acura,2023,Certified,5340,46400
GMC,2021,Certified,68208,37994
Ford,2019,Used,65187,22299
Jeep,2024,New,9,32371
Hyundai,2021,Used,41687,24987
Subaru,2024,New,6,31027
Lexus,2022,Used,15435,48988
BMW,2018,Used,57619,37999
Maserati,2024,New,24,89765
Nissan,2024,New,5,31910
Acura,2021,Used,21635,34970
Hyundai,2024,New,5,35410
GMC,2024,New,3,91865
Chevrolet,2011,Used,104000,15500
Jeep,2024,New,8,70321
Mercedes-Benz,2019,Used,75840,65995
Subaru,2023,Used,27929,26052
Tesla,2018,Used,59457,44995
Honda,2019,Used,61327,30994
BMW,2015,Used,92983,19495
Subaru,2024,New,10,38150
Subaru,2024,New,5,31216
Chevrolet,2016,Used,14804,49995
Volvo,2024,New,9,66370
Jeep,2024,New,9,29107
Kia,2024,New,9,22252
Aston,2019,Used,6216,168177
Chevrolet,2024,Used,107,65800
Ford,2023,New,790,42114
Jeep,2024,New,12,37383
Volvo,2024,New,0,72315
BMW,2024,New,10,45545
Porsche,2023,Certified,818,259991
Subaru,2024,New,19,37247
Subaru,2024,New,6,33408
Ford,2018,Certified,76328,25595
Audi,2024,New,6,73225
Nissan,2017,Used,107098,24850
Jeep,2024,New,12,46573
Scion,2008,Used,127285,4980
Jeep,2020,Certified,44567,28499
Chevrolet,2018,Used,41477,28772
Lexus,2024,Used,3300,70995
Subaru,2021,Used,32662,25998
Mercedes-Benz,2024,New,8,73618
Volvo,2024,New,5,63322
Ford,2013,Used,95087,14998
Subaru,2024,New,7,33068
Hyundai,2019,Used,71299,13500
Chevrolet,2024,New,10,26676
Nissan,2020,Used,17588,15726
Subaru,2013,Used,81588,12980
Toyota,2023,Used,16279,35985
Porsche,2021,Used,35147,49922
Chevrolet,2024,New,5,26769
Genesis,2023,Used,5671,37977
Ford,2024,New,3,33880
Toyota,2017,Used,165000,9999
Jeep,2024,New,16,51535
Kia,2024,New,11,21720
Honda,2025,New,3,46695
Tesla,2022,Used,17319,58995
Mazda,2024,New,15,33145
Subaru,2024,New,3,43812
Subaru,2024,New,6,35458
Chrysler,2023,New,,46249
Chevrolet,2024,New,7,26821
Nissan,2024,New,2,25994
INFINITI,2011,Used,176251,9990
Mercedes-Benz,2024,New,10,158555
RAM,2024,New,10,70405
Cadillac,2019,Used,59513,23549
Jeep,2024,New,10,40784
